,dataset,pred,gt,diff,abs_err,perc
0,ShanghaiTech_part_A,94.92747497558594,118.54054260253906,-23.613067626953125,23.613067626953125,0.19919824144830722
1,ShanghaiTech_part_A,515.6906127929688,713.61083984375,-197.92022705078125,197.92022705078125,0.27735036521283774
2,ShanghaiTech_part_A,227.8448486328125,160.3384246826172,67.50642395019531,67.50642395019531,0.4210246176697836
3,ShanghaiTech_part_A,194.66030883789062,244.63568115234375,-49.975372314453125,49.975372314453125,0.204284886320926
4,ShanghaiTech_part_A,98.16211700439453,122.32279205322266,-24.160675048828125,24.160675048828125,0.19751572575385867
5,ShanghaiTech_part_A,136.462646484375,172.59921264648438,-36.136566162109375,36.136566162109375,0.20936692356711087
6,ShanghaiTech_part_A,68.78422546386719,87.60944366455078,-18.825218200683594,18.825218200683594,0.21487658650760186
7,ShanghaiTech_part_A,91.8310546875,94.71809387207031,-2.8870391845703125,2.8870391845703125,0.03048033450123238
8,ShanghaiTech_part_A,328.7008361816406,351.97784423828125,-23.277008056640625,23.277008056640625,0.06613202631247571
9,ShanghaiTech_part_A,343.8790283203125,476.5958557128906,-132.71682739257812,132.71682739257812,0.2784682783147206
10,ShanghaiTech_part_A,332.7337951660156,435.7388610839844,-103.00506591796875,103.00506591796875,0.2363917362373588
11,ShanghaiTech_part_A,135.725830078125,154.859130859375,-19.13330078125,19.13330078125,0.12355293920964261
12,ShanghaiTech_part_A,248.00918579101562,292.0607604980469,-44.05157470703125,44.05157470703125,0.15083017188532935
13,ShanghaiTech_part_A,206.9948272705078,282.48321533203125,-75.48838806152344,75.48838806152344,0.26723141044867754
14,ShanghaiTech_part_A,215.90328979492188,242.9276123046875,-27.024322509765625,27.024322509765625,0.11124434251533177
15,ShanghaiTech_part_A,180.07485961914062,247.86741638183594,-67.79255676269531,67.79255676269531,0.2735033016925001
16,ShanghaiTech_part_A,153.87905883789062,204.59561157226562,-50.716552734375,50.716552734375,0.24788680629258472
17,ShanghaiTech_part_A,727.0853271484375,816.29345703125,-89.2081298828125,89.2081298828125,0.10928438677818299
18,ShanghaiTech_part_A,191.57540893554688,268.57733154296875,-77.00192260742188,77.00192260742188,0.28670298481544004
19,ShanghaiTech_part_A,1022.2056274414062,1144.175048828125,-121.96942138671875,121.96942138671875,0.10660031566982202
20,ShanghaiTech_part_A,66.02882385253906,89.65731048583984,-23.62848663330078,23.62848663330078,0.2635422198702808
21,ShanghaiTech_part_A,337.6292419433594,449.40875244140625,-111.77951049804688,111.77951049804688,0.24872570881309644
22,ShanghaiTech_part_A,366.3988342285156,346.7125244140625,19.686309814453125,19.686309814453125,0.05677992119744111
23,ShanghaiTech_part_A,233.07525634765625,258.22381591796875,-25.1485595703125,25.1485595703125,0.09739055044482876
24,ShanghaiTech_part_A,383.9044494628906,593.9088134765625,-210.00436401367188,210.00436401367188,0.353596981974415
25,ShanghaiTech_part_A,255.64881896972656,236.66302490234375,18.985794067382812,18.985794067382812,0.08022289952195472
26,ShanghaiTech_part_A,103.49455261230469,130.24884033203125,-26.754287719726562,26.754287719726562,0.20540902822104934
27,ShanghaiTech_part_A,112.32473754882812,184.34982299804688,-72.02508544921875,72.02508544921875,0.39069788230602825
28,ShanghaiTech_part_A,209.83514404296875,222.77877807617188,-12.943634033203125,12.943634033203125,0.05810083951856211
29,ShanghaiTech_part_A,396.8072509765625,427.97076416015625,-31.16351318359375,31.16351318359375,0.07281692067138223
30,ShanghaiTech_part_A,197.8327178955078,294.40875244140625,-96.57603454589844,96.57603454589844,0.3280338432356597
31,ShanghaiTech_part_A,519.98193359375,479.80010986328125,40.18182373046875,40.18182373046875,0.08374700819021236
32,ShanghaiTech_part_A,215.80783081054688,212.11386108398438,3.6939697265625,3.6939697265625,0.017415032226877878
33,ShanghaiTech_part_A,184.88565063476562,231.6387939453125,-46.753143310546875,46.753143310546875,0.20183641312423242
34,ShanghaiTech_part_A,697.998779296875,914.5665893554688,-216.56781005859375,216.56781005859375,0.23679829613170197
35,ShanghaiTech_part_A,398.4212646484375,550.1427612304688,-151.72149658203125,151.72149658203125,0.27578568196082376
36,ShanghaiTech_part_A,436.6880798339844,564.123779296875,-127.43569946289062,127.43569946289062,0.2259002441299334
37,ShanghaiTech_part_A,307.76629638671875,426.47528076171875,-118.708984375,118.708984375,0.2783490385719378
38,ShanghaiTech_part_A,366.2714538574219,374.43280029296875,-8.161346435546875,8.161346435546875,0.021796558498986648
39,ShanghaiTech_part_A,197.84652709960938,192.2605438232422,5.5859832763671875,5.5859832763671875,0.029054236325648266
40,ShanghaiTech_part_A,162.68780517578125,189.231201171875,-26.54339599609375,26.54339599609375,0.14026965865869356
41,ShanghaiTech_part_A,342.1641845703125,254.5208740234375,87.643310546875,87.643310546875,0.3443462579751319
42,ShanghaiTech_part_A,598.4893188476562,1115.330322265625,-516.8410034179688,516.8410034179688,0.4633972493167952
