,dataset,pred,gt,diff,abs_err,perc
0,ShanghaiTech_part_A,92.89591217041016,118.86935424804688,-25.97344207763672,25.97344207763672,0.21850410681308954
1,ShanghaiTech_part_A,552.2994384765625,714.65576171875,-162.3563232421875,162.3563232421875,0.22718115761285224
2,ShanghaiTech_part_A,247.55557250976562,160.58511352539062,86.970458984375,86.970458984375,0.5415848148968194
3,ShanghaiTech_part_A,175.59228515625,245.19639587402344,-69.60411071777344,69.60411071777344,0.2838708557251822
4,ShanghaiTech_part_A,200.92698669433594,122.3227767944336,78.60420989990234,78.60420989990234,0.6425966770796582
5,ShanghaiTech_part_A,221.02609252929688,173.37905883789062,47.64703369140625,47.64703369140625,0.2748142365663745
6,ShanghaiTech_part_A,82.86675262451172,87.60941314697266,-4.7426605224609375,4.7426605224609375,0.05413414326210089
7,ShanghaiTech_part_A,94.75614929199219,94.85740661621094,-0.10125732421875,0.10125732421875,0.0010674688232555777
8,ShanghaiTech_part_A,446.2392272949219,352.4762268066406,93.76300048828125,93.76300048828125,0.2660122679407006
9,ShanghaiTech_part_A,458.2176818847656,479.2547607421875,-21.037078857421875,21.037078857421875,0.04389539881627751
10,ShanghaiTech_part_A,450.8485412597656,436.37890625,14.469635009765625,14.469635009765625,0.03315841990181547
11,ShanghaiTech_part_A,155.15634155273438,154.859130859375,0.297210693359375,0.297210693359375,0.0019192326064863935
12,ShanghaiTech_part_A,310.3703918457031,292.4985046386719,17.87188720703125,17.87188720703125,0.061100781452020005
13,ShanghaiTech_part_A,222.03155517578125,283.4532470703125,-61.42169189453125,61.42169189453125,0.216690733054395
14,ShanghaiTech_part_A,264.4831237792969,242.9276123046875,21.555511474609375,21.555511474609375,0.08873224113973935
15,ShanghaiTech_part_A,186.30816650390625,248.7064666748047,-62.39830017089844,62.39830017089844,0.2508913459505508
16,ShanghaiTech_part_A,215.4506378173828,204.59561157226562,10.855026245117188,10.855026245117188,0.053056007221494124
17,ShanghaiTech_part_A,734.7427368164062,817.39208984375,-82.64935302734375,82.64935302734375,0.10111347302497338
18,ShanghaiTech_part_A,223.513916015625,268.9564514160156,-45.442535400390625,45.442535400390625,0.16895871120017197
19,ShanghaiTech_part_A,1086.040283203125,1145.3179931640625,-59.2777099609375,59.2777099609375,0.051756551730340654
20,ShanghaiTech_part_A,85.1371078491211,89.81354522705078,-4.6764373779296875,4.6764373779296875,0.052068286203996
21,ShanghaiTech_part_A,561.3865966796875,450.06671142578125,111.31988525390625,111.31988525390625,0.24734085509458134
22,ShanghaiTech_part_A,446.1375427246094,348.1825866699219,97.9549560546875,97.9549560546875,0.2813321510166956
23,ShanghaiTech_part_A,335.8885498046875,258.61767578125,77.2708740234375,77.2708740234375,0.2987841948146567
24,ShanghaiTech_part_A,459.49334716796875,593.9087524414062,-134.4154052734375,134.4154052734375,0.22632332781873307
25,ShanghaiTech_part_A,236.48390197753906,236.66302490234375,-0.1791229248046875,0.1791229248046875,0.000756869075250955
26,ShanghaiTech_part_A,124.54295349121094,130.2488250732422,-5.70587158203125,5.70587158203125,0.04380747065302806
27,ShanghaiTech_part_A,132.91175842285156,184.34983825683594,-51.438079833984375,51.438079833984375,0.27902427428247534
28,ShanghaiTech_part_A,221.12599182128906,223.07723999023438,-1.9512481689453125,1.9512481689453125,0.008746962124069606
29,ShanghaiTech_part_A,444.86029052734375,427.9708251953125,16.88946533203125,16.88946533203125,0.039464057682632836
30,ShanghaiTech_part_A,227.2916259765625,294.4087219238281,-67.11709594726562,67.11709594726562,0.22797251218801443
31,ShanghaiTech_part_A,447.1957702636719,479.800048828125,-32.604278564453125,32.604278564453125,0.06795388754965456
32,ShanghaiTech_part_A,365.35235595703125,212.11386108398438,153.23849487304688,153.23849487304688,0.7224350831634297
33,ShanghaiTech_part_A,209.07916259765625,231.97630310058594,-22.897140502929688,22.897140502929688,0.09870465300459023
34,ShanghaiTech_part_A,685.0789184570312,917.3712768554688,-232.2923583984375,232.2923583984375,0.25321520769042105
35,ShanghaiTech_part_A,549.5654907226562,551.0143432617188,-1.4488525390625,1.4488525390625,0.0026294279936224818
36,ShanghaiTech_part_A,616.638671875,564.9500122070312,51.68865966796875,51.68865966796875,0.09149244809456782
37,ShanghaiTech_part_A,413.2618408203125,426.4752502441406,-13.213409423828125,13.213409423828125,0.030982828232665263
38,ShanghaiTech_part_A,399.6191101074219,375.1371154785156,24.48199462890625,24.48199462890625,0.0652614567279283
39,ShanghaiTech_part_A,197.84410095214844,192.2605438232422,5.58355712890625,5.58355712890625,0.029041617265009617
40,ShanghaiTech_part_A,210.75881958007812,189.23118591308594,21.527633666992188,21.527633666992188,0.11376366724650813
41,ShanghaiTech_part_A,366.4350891113281,254.5209197998047,111.91416931152344,111.91416931152344,0.4397051896524288
42,ShanghaiTech_part_A,845.6280517578125,1115.928955078125,-270.3009033203125,270.3009033203125,0.2422205303393591
43,ShanghaiTech_part_A,263.7418518066406,288.27044677734375,-24.528594970703125,24.528594970703125,0.08508882975979705
44,ShanghaiTech_part_A,280.0115966796875,265.1167907714844,14.894805908203125,14.894805908203125,0.05618205419884333
45,ShanghaiTech_part_A,381.46112060546875,413.3623962402344,-31.901275634765625,31.901275634765625,0.07717507911907
46,ShanghaiTech_part_A,640.0285034179688,582.2869262695312,57.7415771484375,57.7415771484375,0.09916344424606005
47,ShanghaiTech_part_A,650.681884765625,660.4541625976562,-9.77227783203125,9.77227783203125,0.01479629985763244
48,ShanghaiTech_part_A,261.748291015625,234.30648803710938,27.441802978515625,27.441802978515625,0.11711926207545856
49,ShanghaiTech_part_A,541.3815307617188,567.3836669921875,-26.00213623046875,26.00213623046875,0.045828136661503434
50,ShanghaiTech_part_A,196.0119171142578,210.24349975585938,-14.231582641601562,14.231582641601562,0.067690951958372
51,ShanghaiTech_part_A,857.0162963867188,1165.6998291015625,-308.68353271484375,308.68353271484375,0.26480533410774365
52,ShanghaiTech_part_A,665.3949584960938,982.3949584960938,-317.0,317.0,0.3226808090352571
53,ShanghaiTech_part_A,911.527587890625,843.6669311523438,67.86065673828125,67.86065673828125,0.08043536404290687
54,ShanghaiTech_part_A,259.3282470703125,191.13735961914062,68.19088745117188,68.19088745117188,0.3567637827931282
